,Entity,EntityName,EntityType,EntityLabel,EntityLabel (Short),EntityLabel (Extended),use_in_alignment
8424,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40114,C40114,class,FallopianTubeSerousCystadenofibroma,fallopian tube serous cystadenofibroma,cystadenofibroma fallopian neoplastic process serous tube,True
8425,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40116,C40116,class,FallopianTubeMetaplasticPapillaryTumor,fallopian tube metaplastic papillary tumor,fallopian metaplastic neoplastic papillary process tube tumor,True
8426,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C4012,C4012,class,StageIvLungNon-smallCellCancerAjccV7,stage iv lung non-small cell cancer ajcc v7,ajcc cancer carcinoma cell iv lung neoplastic non-oat non-small nsclc process stage v7,True
8427,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C88891,C88891,class,StageIvLungCancerAjccV7,stage iv lung cancer ajcc v7,ajcc cancer iv lung neoplastic process stage v7,True
8428,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40122,C40122,class,PelvicPain,pelvic pain,pain pelvic sign symptom,False
8429,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40124,C40124,class,FallopianTubeCarcinosarcoma,fallopian tube carcinosarcoma,carcinosarcoma fallopian malignant mesodermal mixed mullerian müllerian neoplastic process tube tumor,True
8430,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40125,C40125,class,FallopianTubeAdenosarcoma,fallopian tube adenosarcoma,adenosarcoma fallopian mullerian müllerian neoplastic process tube,True
8431,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40126,C40126,class,FallopianTubeSoftTissueNeoplasm,fallopian tube soft tissue neoplasm,fallopian neoplasm neoplastic process soft tissue tube,True
8432,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40127,C40127,class,FallopianTubeLeiomyoma,fallopian tube leiomyoma,fallopian leiomyoma neoplastic process tube,True
8433,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40128,C40128,class,FallopianTubeLeiomyosarcoma,fallopian tube leiomyosarcoma,fallopian leiomyosarcoma neoplastic process tube,True
8434,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40129,C40129,class,FallopianTubeAdenomatoidTumor,fallopian tube adenomatoid tumor,adenomatoid fallopian neoplastic process tube tumor,True
8435,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40130,C40130,class,FallopianTubeGermCellTumor,fallopian tube germ cell tumor,cell fallopian germ neoplasm neoplastic process tube tumor,True
8436,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40131,C40131,class,FallopianTubeTeratoma,fallopian tube teratoma,fallopian neoplastic process teratoma tube,True
8437,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40135,C40135,class,UterineLigamentAdenocarcinoma,uterine ligament adenocarcinoma,adenocarcinoma ligament neoplastic process uterine,True
8438,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40137,C40137,class,UterineLigamentMucinousAdenocarcinoma,uterine ligament mucinous adenocarcinoma,adenocarcinoma ligament mucinous neoplastic process uterine,True
8439,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40138,C40138,class,UterineLigamentEndometrioidAdenocarcinoma,uterine ligament endometrioid adenocarcinoma,adenocarcinoma endometrioid ligament neoplastic process uterine,True
8440,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40139,C40139,class,UterineLigamentClearCellAdenocarcinoma,uterine ligament clear cell adenocarcinoma,adenocarcinoma cell clear ligament neoplastic process uterine,True
8441,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C4014,C4014,class,AdultOligodendroglioma,adult oligodendroglioma,adult grade ii neoplastic oligodendroglial oligodendroglioma process tumor,True
8442,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C68691,C68691,class,AdultOligodendroglialTumor,adult oligodendroglial tumor,adult neoplastic oligodendroglial process tumor,True
8443,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40141,C40141,class,WolffianAdnexalTumor,wolffian adnexal tumor,adnexal neoplasm neoplastic process tumor wolffian,True
8444,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40145,C40145,class,TypeIEndometrialAdenocarcinoma,type i endometrial adenocarcinoma,adenocarcinoma endometrial neoplastic process type,True
8445,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40146,C40146,class,FigoGrade1EndometrialEndometrioidAdenocarcinoma,figo grade1 endometrial endometrioid adenocarcinoma,adenocarcinoma endometrial endometrioid figo grade neoplastic process,True
8446,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40147,C40147,class,FigoGrade2EndometrialEndometrioidAdenocarcinoma,figo grade2 endometrial endometrioid adenocarcinoma,adenocarcinoma endometrial endometrioid figo grade neoplastic process,True
8447,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40148,C40148,class,FigoGrade3EndometrialEndometrioidAdenocarcinoma,figo grade3 endometrial endometrioid adenocarcinoma,adenocarcinoma endometrial endometrioid figo grade neoplastic process,True
8448,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40149,C40149,class,FigoGrade1EndometrialMucinousAdenocarcinoma,figo grade1 endometrial mucinous adenocarcinoma,adenocarcinoma endometrial figo grade mucinous neoplastic process,True
8449,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C8547,C8547,class,MetastaticMalignantNeoplasmInTheNervousSystem,metastatic malignant neoplasm in the nervous system,malignant metastasis metastatic neoplasm neoplastic nervous process secondary system tumor,True
8450,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40150,C40150,class,FigoGrade2EndometrialMucinousAdenocarcinoma,figo grade2 endometrial mucinous adenocarcinoma,adenocarcinoma endometrial figo grade mucinous neoplastic process,True
8451,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40151,C40151,class,FigoGrade3EndometrialMucinousAdenocarcinoma,figo grade3 endometrial mucinous adenocarcinoma,adenocarcinoma endometrial figo grade mucinous neoplastic process,True
8452,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40155,C40155,class,EndometrialSmallCellNeuroendocrineCarcinoma,endometrial small cell neuroendocrine carcinoma,carcinoma cell endometrial neoplastic neuroendocrine process small,True
8453,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C73542,C73542,class,Jazf1Gene,jazf1 gene,finger gene genome jazf jazf1 zinc,False
8454,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C73545,C73545,class,Suz12Gene,suz12 gene,drosophila gene genome homolog suppressor suz12 zeste,False
8455,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C99707,C99707,class,Jazf1/suz12FusionGene,jazf1/suz12 fusion gene,fusion gene genome jazf1 jazf1-jjaz1 jazf1-suz12 jjaz1 suz12,False
8456,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40162,C40162,class,"UterineCorpusLeiomyoma,MitoticallyActiveVariant","uterine corpus leiomyoma, mitotically active variant",active corpus leiomyoma mitotically neoplastic process uterine variant,True
8457,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40163,C40163,class,UterineCorpusCellularLeiomyoma,uterine corpus cellular leiomyoma,cellular corpus leiomyoma neoplastic process uterine,True
8458,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C4256,C4256,class,CellularLeiomyoma,cellular leiomyoma,cellular leiomyoma neoplastic process,True
8459,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40164,C40164,class,UterineCorpusEpithelioidLeiomyoma,uterine corpus epithelioid leiomyoma,corpus epithelioid leiomyoma neoplastic process uterine,True
8460,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C49117,C49117,class,NeoplasticEpithelioidSmoothMuscleCell,neoplastic epithelioid smooth muscle cell,cell epithelioid muscle neoplastic smooth,False
8461,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40165,C40165,class,UterineCorpusApoplecticLeiomyoma,uterine corpus apoplectic leiomyoma,apoplectic cellular change corpus hemorrhagic leiomyoma neoplastic process uterine,True
8462,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40166,C40166,class,UterineCorpusMyxoidLeiomyoma,uterine corpus myxoid leiomyoma,corpus leiomyoma myxoid neoplastic process uterine,True
8463,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C67563,C67563,class,MyxoidLeiomyoma,myxoid leiomyoma,leiomyoma myxoid neoplastic process,True
8464,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40167,C40167,class,UterineCorpusBizarreLeiomyoma,uterine corpus bizarre leiomyoma,atypical bizarre corpus leiomyoma neoplastic nucleus process symplastic uterine variant,True
8465,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C4257,C4257,class,BizarreLeiomyoma,bizarre leiomyoma,atypical bizarre leiomyoma neoplastic pleomorphic process,True
8466,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40168,C40168,class,UterineCorpusLipoleiomyoma,uterine corpus lipoleiomyoma,corpus leiomyoma lipoleiomyoma lipomatous neoplastic process uterine,True
8467,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C49120,C49120,class,LipomatousMetaplasia,lipomatous metaplasia,find lipomatous metaplasia,False
8468,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40170,C40170,class,UterineCorpusDiffuseLeiomyomatosis,uterine corpus diffuse leiomyomatosis,corpus diffuse leiomyomatosis neoplastic process uterine,True
8469,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40172,C40172,class,UterineCorpusDissectingLeiomyoma,uterine corpus dissecting leiomyoma,corpus cotyledonoid dissect leiomyoma neoplastic process sternberg tumor uterine,True
8470,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40173,C40173,class,BenignMetastasizingLeiomyomaOfTheUterineCorpus,benign metastasizing leiomyoma of the uterine corpus,benign corpus leiomyoma metastasize neoplastic process uterine,True
8471,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40174,C40174,class,UterineCorpusEpithelioidLeiomyosarcoma,uterine corpus epithelioid leiomyosarcoma,corpus epithelioid leiomyosarcoma neoplastic process uterine,True
8472,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40175,C40175,class,UterineCorpusMyxoidLeiomyosarcoma,uterine corpus myxoid leiomyosarcoma,corpus leiomyosarcoma myxoid neoplastic process uterine,True
8473,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40179,C40179,class,UterineCorpusSoftTissueNeoplasm,uterine corpus soft tissue neoplasm,corpus neoplasm neoplastic process soft tissue uterine,True
8474,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40177,C40177,class,UterineCorpusSmoothMuscleTumorOfUncertainMalignantPotential,uterine corpus smooth muscle tumor of uncertain malignant potential,borderline corpus malignant muscle neoplasm neoplastic potential process smooth stump tumor uncertain uterine,True
8475,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40178,C40178,class,MixedEndometrialStromalsmoothMuscleNeoplasm,mixed endometrial stromalsmooth muscle neoplasm,endometrial mixed muscle neoplasm neoplastic process smooth stromal stromomyoma tumor,True
8476,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40181,C40181,class,UterineCorpusMixedEpithelialmesenchymalNeoplasm,uterine corpus mixed epithelialmesenchymal neoplasm,corpus epithelial mesenchymal mixed neoplasm neoplastic process tumor uterine,True
8477,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40182,C40182,class,UterineCorpusCarcinofibroma,uterine corpus carcinofibroma,adenocarcinofibroma carcinofibroma corpus neoplastic process uterine,True
8478,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C6311,C6311,class,MalignantUterineCorpusMixedEpithelialmesenchymalNeoplasm,malignant uterine corpus mixed epithelialmesenchymal neoplasm,body corpus epithelial malignant mesenchymal mixed neoplasm neoplastic process tumor uteri uterine uterus,True
8479,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40187,C40187,class,CervicalKeratinizingSquamousCellCarcinoma,cervical keratinizing squamous cell carcinoma,carcinoma cell cervical keratinize neoplastic process squamous,True
8480,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40188,C40188,class,CervicalNon-keratinizingSquamousCellCarcinoma,cervical non-keratinizing squamous cell carcinoma,carcinoma cell cervical neoplastic non-keratinizing process squamous,True
8481,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40189,C40189,class,CervicalBasaloidCarcinoma,cervical basaloid carcinoma,basaloid carcinoma cell cervical neoplastic process squamous,True
8482,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C4019,C4019,class,BreastPagetDiseaseintraductalCarcinoma,breast paget diseaseintraductal carcinoma,breast carcinoma disease intraductal neoplastic paget process,True
8483,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C47858,C47858,class,BreastPagetDiseaseWithoutInvasiveCarcinoma,breast paget disease without invasive carcinoma,breast carcinoma disease invasive neoplastic paget process ti without,True
8484,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40190,C40190,class,CervicalVerrucousCarcinoma,cervical verrucous carcinoma,carcinoma cervical neoplastic process verrucous,True
8485,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40191,C40191,class,CervicalWartyCarcinoma,cervical warty carcinoma,carcinoma cell cervical condylomatous neoplastic process squamous warty,True
8486,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40192,C40192,class,CervicalPapillarySquamousCellCarcinoma,cervical papillary squamous cell carcinoma,carcinoma cell cervical neoplastic papillary process squamous,True
8487,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40193,C40193,class,CervicalLymphoepithelioma-likeCarcinoma,cervical lymphoepithelioma-like carcinoma,carcinoma cervical lymphoepithelioma-like neoplastic process,True
8488,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40194,C40194,class,CervicalSquamotransitionalCarcinoma,cervical squamotransitional carcinoma,carcinoma cervical neoplastic process squamotransitional,True
8489,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40195,C40195,class,CervicalSquamousNeoplasm,cervical squamous neoplasm,cervical neoplasm neoplastic process squamous tumor,True
8490,C:\Users\goche\Desktop\WIMS2026\wims2026_implementation\Datasets\2024\BioML\snomed-ncit.neoplas\ncit.neoplas.C40196,C40196,class,LowGradeCervicalSquamousIntraepithelialNeoplasia,low grade cervical squamous intraepithelial neoplasia,cervical cervix cin dysplasia grade intraepithelial lesion low low-grade mild neoplasia neoplastic process sil squamous,True
